PHU_ID,OGF_ID.x,HRUID20181,Geography1,Age_Adjusted_Rate,Raw_Rate,POP_Risk,POP2019,cases_new,Date,ID,RR,LL,UL,G1,G2,G3,G4,G5,E1,E2,E3,B1,B2
2236,71877935,3536,Halton Regional Health Unit,2933.5983,2908.9665,591356,596363,17495,2021-06-30,29,2933.829404,2890.474512,2977.46196,0,0,0,1,0,0,0 ,0 ,0,1
2237,71878057,3537,Hamilton Health Unit,19.4129,19.3291,571785,574263,111,2020-03-31,5,19.2414601,15.87012333,22.91099962,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,45.5405,45.972,579704,574263,262,2020-04-14,5,45.70815969,40.35174847,51.36214502,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,72.7894,73.8338,582502,574263,418,2020-04-30,5,72.86513059,66.04581506,79.98596054,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,86.969,88.2871,582966,574263,499,2020-05-14,5,86.97658863,79.50937775,94.74244219,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,113.9933,116.4971,586877,574263,655,2020-05-31,5,114.1202712,105.5387755,123.0006063,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,127.9326,130.7763,587028,574263,735,2020-06-14,5,128.0745906,118.9764449,137.4735731,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,140.4471,143.3141,585986,574263,807,2020-06-30,5,140.6086756,131.0662874,150.4537043,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,145.4507,148.3641,585765,574263,835,2020-07-14,5,145.5091393,135.803071,155.5183872,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,149.5464,152.5433,585771,574263,859,2020-07-31,5,149.747565,139.9006053,159.8983951,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,156.6577,159.6829,585353,574263,900,2020-08-14,5,156.9081646,146.8288406,167.2922353,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,165.895,168.9122,584707,574263,953,2020-08-31,5,166.1247219,155.7463777,176.808149,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,174.2008,177.0966,583809,574263,1000,2020-09-14,5,174.3245393,163.6918089,185.2617164,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,197.333,200.4308,583278,574263,1133,2020-09-30,5,197.4826976,186.1522658,209.1162746,0,0,1,0,0,0 ,0 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,250.1241,254.0648,583310,574263,1436,2020-10-14,5,250.1888271,237.4113626,263.2668595,0,0,1,0,0,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,316.8596,321.4555,582592,574263,1820,2020-10-31,5,317.0245397,302.6183385,331.7279467,0,0,1,0,0,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,413.7601,420.0166,582946,574263,2376,2020-11-14,5,413.8077163,397.3265317,430.5912933,0,0,1,0,0,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,561.0928,569.9479,583326,574263,3222,2020-11-30,5,561.0686466,541.8521597,580.5947223,0,0,1,0,0,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,753.3324,765.3288,583408,574263,4326,2020-12-14,5,753.2389529,730.9421643,775.8434349,0,0,1,0,0,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,1077.832,1092.5308,582094,574263,6190,2020-12-31,5,1077.786853,1051.078368,1104.7997,0,0,0,1,0,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,1366.9961,1385.9503,582226,574263,7850,2021-01-14,5,1366.87044,1336.771025,1397.271394,0,0,0,0,1,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,1588.8738,1610.7602,582173,574263,9124,2021-01-31,5,1588.745544,1556.280612,1621.509986,0,0,0,0,1,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,1694.9559,1718.3764,582198,574263,9734,2021-02-14,5,1694.962349,1661.42429,1728.799018,0,0,0,0,1,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,1807.7518,1831.7391,581883,574263,10381,2021-02-28,5,1807.630035,1772.989364,1842.568322,0,0,1,0,0,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,1948.8529,1974.705,581881,574263,11192,2021-03-14,5,1948.854893,1912.87937,1985.126845,0,0,1,0,0,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,2238.2468,2266.5573,581527,574263,12853,2021-03-31,5,2238.060525,2199.495986,2276.919233,0,0,1,0,0,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,2560.1027,2588.1869,580563,574263,14702,2021-04-14,5,2560.039105,2518.783125,2601.586743,0,0,0,0,1,0,1 ,0 ,1 ,0 
2237,71878057,3537,Hamilton Health Unit,3012.8919,3041.4636,579709,574263,17302,2021-04-30,5,3012.783818,2968.015335,3057.840818,0,0,0,0,1,0,1 ,0 ,0,1
2237,71878057,3537,Hamilton Health Unit,3318.1335,3348.6399,579543,574263,19055,2021-05-14,5,3318.027245,3271.038338,3365.302684,0,0,0,0,1,0,1 ,0 ,0,1
2237,71878057,3537,Hamilton Health Unit,3551.2662,3581.8083,579202,574263,20394,2021-05-31,5,3551.181937,3502.564949,3600.084047,0,0,0,1,0,0,0 ,0 ,0,1
2237,71878057,3537,Hamilton Health Unit,3630.3192,3661.2145,579150,574263,20848,2021-06-14,5,3630.248894,3581.091834,3679.690711,0,0,0,1,0,0,0 ,0 ,0,1
2237,71878057,3537,Hamilton Health Unit,3664.7001,3695.5193,579092,574263,21045,2021-06-30,5,3664.551307,3615.161973,3714.225504,0,0,0,1,0,0,0 ,0 ,0,1
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,8.3411,8.7826,179832,170793,14,2020-03-31,30,9.549692116,5.769505672,14.23282958,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,15.3368,16.9796,189088,170793,26,2020-04-14,30,16.66029131,11.26212358,23.04504871,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,22.9119,24.5912,183311,170793,39,2020-04-30,30,23.95832106,17.26972108,31.64938901,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,23.4899,25.1767,183057,170793,40,2020-05-14,30,24.75055669,17.94680432,32.55526435,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,24.1575,25.7622,182138,170793,41,2020-05-31,30,25.20249924,18.30883246,33.10097297,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,24.7355,26.3477,181925,170793,42,2020-06-14,30,25.95135673,18.96806022,33.93722169,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,24.7355,26.3477,181925,170793,42,2020-06-30,30,25.79290069,18.80889953,33.78438539,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,24.7355,26.3477,181925,170793,42,2020-07-14,30,26.12374865,19.12259836,34.12495881,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,25.1964,26.9332,182566,170793,43,2020-07-31,30,26.52902427,19.46869918,34.58919269,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,25.1964,26.9332,182566,170793,43,2020-08-14,30,26.85533123,19.77256333,34.93142516,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,27.7989,29.8607,183460,170793,47,2020-08-31,30,28.93396723,21.54090923,37.3247706,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,29.1459,31.0317,181844,170793,50,2020-09-14,30,31.02070488,23.36633319,39.66645261,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,31.6758,33.3737,179948,170793,54,2020-09-30,30,33.46085305,25.47608573,42.43486819,0,0,1,0,0,0 ,0 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,36.7355,38.0578,176941,170793,63,2020-10-14,30,38.7608442,30.1084001,48.40526341,0,0,1,0,0,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,45.8122,46.8403,174626,170793,78,2020-10-31,30,47.45853657,37.80340908,58.1064094,0,0,1,0,0,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,54.8284,55.0374,171444,170793,94,2020-11-14,30,56.8374743,46.20068388,68.46547216,0,0,1,0,0,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,86.9825,83.7271,164401,170793,149,2020-11-30,30,88.58612625,75.12277058,103.0433947,0,0,1,0,0,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,141.9766,134.6659,161999,170793,242,2020-12-14,30,142.7790294,125.4907758,161.0675608,0,0,1,0,0,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,178.9975,170.3817,162572,170793,306,2020-12-31,30,180.3820888,160.8564409,200.9063514,0,0,0,0,1,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,205.6418,195.5584,162418,170793,351,2021-01-14,30,207.0433107,186.0839149,229.0099936,0,0,0,0,1,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,221.5391,210.196,162048,170793,378,2021-01-31,30,222.8743516,201.0950264,245.6665349,0,0,0,0,1,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,233.5815,221.9061,162256,170793,399,2021-02-14,30,235.2214138,212.82688,258.6280044,0,0,0,0,1,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,253.7005,242.3987,163185,170793,433,2021-02-28,30,255.0827504,231.7250187,279.4483734,0,0,1,0,0,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,268.0279,255.8653,163043,170793,458,2021-03-14,30,269.7330531,245.6839259,294.7876277,0,0,1,0,0,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,322.3259,308.5607,163499,170793,551,2021-03-31,30,324.0362811,297.6068659,351.4626941,0,0,1,0,0,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,484.5936,457.8642,161372,170793,828,2021-04-14,30,485.8533234,453.3580564,519.3677398,0,0,0,0,1,0,1 ,0 ,1 ,0 
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,580.4628,549.2028,161595,170793,991,2021-04-30,30,581.2325281,545.6326127,617.8565679,0,0,0,0,1,0,1 ,0 ,0,1
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,648.9772,612.4373,161177,170793,1108,2021-05-14,30,649.7618551,612.0820386,688.4616919,0,0,0,0,1,0,1 ,0 ,0,1
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,694.9259,656.3501,161312,170793,1187,2021-05-31,30,696.0642138,657.039515,736.1064908,0,0,0,1,0,0,0 ,0 ,0,1
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,697.5278,659.2776,161427,170793,1191,2021-06-14,30,698.435775,659.3411945,738.5477909,0,0,0,1,0,0,0 ,0 ,0,1
2238,71877933,3538,Hastings and Prince Edward Counties Health Unit,698.9105,660.4486,161394,170793,1194,2021-06-30,30,700.2548108,661.1099152,740.4170704,0,0,0,1,0,0,0 ,0 ,0,1
5183,71878005,3539,"Huron, Perth County Health Unit",11.3428,11.7403,149875,144801,16,2020-03-31,2,11.96094847,7.421245031,17.56269456,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",22.4976,23.4805,151127,144801,33,2020-04-14,2,24.11704928,16.9601023,32.43771013,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",32.2294,33.1489,148932,144801,47,2020-04-30,2,33.64122724,24.94652794,43.5191862,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",32.8215,33.8395,149292,144801,48,2020-05-14,2,34.65947434,25.82323154,44.67571692,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",35.4827,36.602,149369,144801,51,2020-05-31,2,36.6606374,27.51867557,46.98717257,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",37.3408,38.6738,149970,144801,54,2020-06-14,2,39.118249,29.6625257,49.74902098,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",38.8933,40.055,149126,144801,56,2020-06-30,2,40.28742967,30.67075897,51.08152605,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",39.6357,40.7456,148856,144801,57,2020-07-14,2,41.52429339,31.77641986,52.44027968,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",48.4687,49.0328,146486,144801,70,2020-07-31,2,50.52511331,39.70848595,62.51466124,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",60.7419,60.7731,144875,144801,88,2020-08-14,2,63.16912099,51.00833045,76.49252909,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",84.0082,82.8724,142843,144801,122,2020-08-31,2,85.87888838,71.55171668,101.3862479,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",88.3448,87.016,142623,144801,128,2020-09-14,2,90.29851287,75.61739716,106.1522201,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",89.7656,88.3972,142594,144801,130,2020-09-30,2,91.90023888,77.07976163,107.891643,0,0,1,0,0,0 ,0 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",98.298,95.9938,141407,144801,142,2020-10-14,2,100.3105624,84.79040644,116.9955096,0,0,1,0,0,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",108.8048,107.0435,142457,144801,158,2020-10-31,2,111.4506038,95.04227329,129.0297946,0,0,1,0,0,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",168.0557,171.9601,148165,144801,243,2020-11-14,2,169.5618708,149.1236736,191.1766333,0,0,1,0,0,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",237.7401,241.0204,146799,144801,344,2020-11-30,2,239.1086953,214.6761839,264.7272291,0,0,1,0,0,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",326.3281,328.0364,145559,144801,473,2020-12-14,2,328.0044615,299.2417163,357.9491391,0,0,1,0,0,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",479.5169,482.0409,145563,144801,694,2020-12-31,2,480.7576311,445.7526799,516.9497186,0,0,0,0,1,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",679.5175,683.0063,145544,144801,984,2021-01-14,2,681.1195654,639.3138325,724.1316111,0,0,0,0,1,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",842.8279,852.2041,146412,144801,1220,2021-01-31,2,843.8164265,797.1736349,891.6572863,0,0,0,0,1,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",893.0005,901.9275,146249,144801,1293,2021-02-14,2,894.252323,846.2116336,943.4884754,0,0,0,0,1,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",930.9026,936.4576,145665,144801,1348,2021-02-28,2,932.2297636,883.1580163,982.4953581,0,0,1,0,0,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",967.4375,970.9878,145332,144801,1401,2021-03-14,2,968.822621,918.7725057,1020.064957,0,0,1,0,0,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",992.3313,994.4683,145113,144801,1437,2021-03-31,2,993.8913528,943.181747,1045.792313,0,0,1,0,0,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",1052.8472,1053.1695,144845,144801,1525,2021-04-14,2,1055.007823,1002.741037,1108.463211,0,0,0,0,1,0,1 ,0 ,1 ,0 
5183,71878005,3539,"Huron, Perth County Health Unit",1107.699,1105.6553,144534,144801,1604,2021-04-30,2,1109.826729,1056.199222,1164.640697,0,0,0,0,1,0,1 ,0 ,0,1
5183,71878005,3539,"Huron, Perth County Health Unit",1217.3592,1207.174,143590,144801,1763,2021-05-14,2,1219.592581,1163.342443,1277.022635,0,0,0,0,1,0,1 ,0 ,0,1
5183,71878005,3539,"Huron, Perth County Health Unit",1287.3928,1274.1625,143313,144801,1864,2021-05-31,2,1289.29092,1231.435138,1348.322887,0,0,0,1,0,0,0 ,0 ,0,1
5183,71878005,3539,"Huron, Perth County Health Unit",1323.927,1308.002,143059,144801,1917,2021-06-14,2,1325.818086,1267.13599,1385.674257,0,0,0,1,0,0,0 ,0 ,0,1
5183,71878005,3539,"Huron, Perth County Health Unit",1342.6617,1326.6483,143074,144801,1944,2021-06-30,2,1344.567548,1285.467943,1404.840366,0,0,0,1,0,0,0 ,0 ,0,1
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",21.6566,22.0504,212406,208613,45,2020-03-31,16,21.01417643,15.44743545,27.40163847,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",25.5645,25.8853,211230,208613,53,2020-04-14,16,26.04782538,19.68196027,33.22757911,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",28.4185,28.7614,211130,208613,59,2020-04-30,16,29.03375718,22.23612154,36.651827,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",28.4185,28.7614,211130,208613,59,2020-05-14,16,29.20458284,22.38934415,36.83926548,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",29.7867,30.1995,211504,208613,62,2020-05-31,16,30.52996712,23.53238192,38.35005431,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",29.7867,30.1995,211504,208613,62,2020-06-14,16,30.63590181,23.63680788,38.45680648,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",44.5622,44.5802,208697,208613,93,2020-06-30,16,45.10725093,36.47404503,54.56049084,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",50.4063,50.3324,208307,208613,105,2020-07-14,16,50.84808004,41.66538331,60.85264594,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",52.1347,52.2499,209074,208613,109,2020-07-31,16,52.59188035,43.24048578,62.76606466,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",52.1347,52.2499,209074,208613,109,2020-08-14,16,52.65528478,43.31481321,62.81740201,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",53.5011,53.6879,209341,208613,112,2020-08-31,16,54.05603894,44.5750469,64.35993031,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",55.4892,55.6054,209050,208613,116,2020-09-14,16,56.08896969,46.43829125,66.56204259,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",65.3676,64.7131,206524,208613,136,2020-09-30,16,65.62772657,55.13902393,76.93504463,0,0,1,0,0,0 ,0 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",79.5322,78.1351,204948,208613,166,2020-10-14,16,79.95421647,68.31816238,92.41124348,0,0,1,0,0,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",85.7218,84.8461,206482,208613,179,2020-10-31,16,86.33375521,74.2209955,99.26935568,0,0,1,0,0,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",104.5351,103.541,206629,208613,218,2020-11-14,16,104.9567737,91.54830031,119.190463,0,0,1,0,0,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",124.5081,123.674,207215,208613,260,2020-11-30,16,125.1396878,110.4460853,140.652016,0,0,1,0,0,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",193.4348,193.1807,208339,208613,404,2020-12-14,16,194.0855607,175.6583092,213.3428685,0,0,1,0,0,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",261.8285,260.7699,207770,208613,546,2020-12-31,16,262.0016156,240.4982842,284.3224241,0,0,0,0,1,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",298.6642,298.1598,208261,208613,623,2021-01-14,16,298.9704435,275.9696806,322.7912131,0,0,0,0,1,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",314.6643,313.4992,207841,208613,656,2021-01-31,16,314.8171391,291.1966196,339.2601995,0,0,0,0,1,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",330.7785,329.7973,207994,208613,690,2021-02-14,16,331.1089339,306.8728971,356.1701162,0,0,0,0,1,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",339.4755,338.9051,208262,208613,708,2021-02-28,16,339.8096806,315.2486861,365.1968555,0,0,1,0,0,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",366.5661,363.8316,207057,208613,765,2021-03-14,16,367.1710392,341.6173347,393.5549915,0,0,1,0,0,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",441.8263,438.1319,206869,208613,922,2021-03-31,16,442.4134332,414.3180804,471.3494196,0,0,1,0,0,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",538.4018,536.8793,208023,208613,1123,2021-04-14,16,538.8439725,507.7806657,570.742356,0,0,0,0,1,0,1 ,0 ,1 ,0 
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",618.1775,615.0144,207546,208613,1290,2021-04-30,16,618.9096859,585.5798404,653.0705008,0,0,0,0,1,0,1 ,0 ,0,1
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",707.7907,703.6954,207406,208613,1477,2021-05-14,16,708.4981079,672.8022328,745.020741,0,0,0,0,1,0,1 ,0 ,0,1
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",735.5791,730.5393,207184,208613,1535,2021-05-31,16,736.338951,699.9382332,773.5653568,0,0,0,1,0,0,0 ,0 ,0,1
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",741.3933,735.8122,207043,208613,1547,2021-06-14,16,742.0998029,705.5538048,779.4712991,0,0,0,1,0,0,0 ,0 ,0,1
2241,71877982,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",746.8185,741.0852,207011,208613,1558,2021-06-30,16,747.3977914,710.7208236,784.9001821,0,0,0,1,0,0,0 ,0 ,0,1
2242,71878038,3542,Lambton Health Unit,29.3974,36.2968,163280,132243,39,2020-03-31,8,27.88147851,19.90502422,37.17678508,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2242,71878038,3542,Lambton Health Unit,80.8543,89.9859,147178,132243,107,2020-04-14,8,80.11222301,65.67029217,95.85381458,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2242,71878038,3542,Lambton Health Unit,127.0084,138.3816,144085,132243,168,2020-04-30,8,126.6232294,108.187386,146.3577135,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 
2242,71878038,3542,Lambton Health Unit,148.7728,161.0671,143171,132243,197,2020-05-14,8,148.4884445,128.4652202,169.8171843,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
2242,71878038,3542,Lambton Health Unit,186.3083,198.8763,141164,132243,246,2020-05-31,8,185.6362744,163.1291613,209.4430728,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2242,71878038,3542,Lambton Health Unit,196.4775,208.7067,140474,132243,260,2020-06-14,8,196.1618461,173.0114347,220.6082042,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2242,71878038,3542,Lambton Health Unit,203.3559,215.5124,140148,132243,269,2020-06-30,8,203.1448775,179.5586799,228.0250227,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2242,71878038,3542,Lambton Health Unit,204.7096,217.0247,140199,132243,271,2020-07-14,8,204.5233106,180.8702193,229.469581,0,1,0,0,0 ,0 ,0 ,0 ,1 ,0 
2242,71878038,3542,Lambton Health Unit,228.093,239.7102,138978,132243,302,2020-07-31,8,228.0549906,203.0274363,254.3745663,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
2242,71878038,3542,Lambton Health Unit,238.5464,250.2968,138757,132243,315,2020-08-14,8,237.9081767,212.3477028,264.7644937,1,0,0,0,0,0 ,0 ,0 ,1 ,0 
